,time,flags_x,ptag,eclipse_x,hvnom_nuv,hvnom_fuv,ra_acs,dec_acs,roll_acs,original_x,eclipse_y,ra,dec,roll,flags_y,frame_type
859,740389088.995,0,53418248,815,1,1,220.34510908829822,9.33747130295995,149.90413331958456,slew,815.0,220.357457987562,9.3435797265803,149.889721274756,0.0,ref
860,740389089.995,0,53418248,815,1,1,220.3451066582323,9.337384335725233,149.9043297488398,slew,815.0,220.357483216849,9.3436540445314,149.889835215618,0.0,ref
861,740389090.995,0,53418248,815,1,1,220.34522474318769,9.33752781753574,149.90416774688757,slew,815.0,220.357448535148,9.34361450486727,149.891681172253,0.0,ref
862,740389091.995,0,53418248,815,1,1,220.3453910249086,9.33766044855749,149.9041150914227,slew,815.0,220.357475241058,9.34371618456387,149.890604500045,0.0,ref
863,740389092.995,0,53418248,815,1,1,220.34563308994657,9.337852028777768,149.90393918565334,slew,815.0,220.357433765797,9.34371418289168,149.891081935941,0.0,ref
864,740389093.995,0,53418248,815,1,1,220.3458003159347,9.33789173739436,149.90398905726403,slew,815.0,220.357530197632,9.34375579830375,149.892179846052,0.0,ref
865,740389094.995,0,53418248,815,1,1,220.34607668804023,9.33805025774761,149.90391873346906,slew,815.0,220.357595780373,9.3439312055719,149.891417452444,0.0,ref
866,740389095.995,0,53418248,815,1,1,220.34623758798926,9.338283643056089,149.90431465763544,slew,815.0,220.357613086142,9.344249936102,149.892661357621,0.0,ref
867,740389096.995,0,53418248,815,1,1,220.34642256431925,9.338484637397949,149.90464381183696,slew,815.0,220.357642165103,9.34435303696231,149.892768171658,0.0,ref
868,740389097.995,0,53418248,815,1,1,220.3465132793225,9.338626669790745,149.9051402512044,slew,815.0,220.357592914282,9.34447486928197,149.891828458884,0.0,ref
869,740389098.995,0,53418248,815,1,1,220.3468233019127,9.338840808520509,149.90523509103986,slew,815.0,220.357680291538,9.34458732735581,149.893665712147,0.0,ref
870,740389099.995,0,53418248,815,1,1,220.34687974523453,9.338983390846773,149.90550514944985,slew,815.0,220.35770685596,9.34458679737411,149.893973098911,0.0,ref
871,740389100.995,0,53418248,815,1,1,220.34701065785907,9.339149444879586,149.90564038447008,slew,815.0,220.357699771175,9.34455405202372,149.894379708894,0.0,ref
872,740389101.995,0,53418248,815,1,1,220.34717331985283,9.33932807178173,149.90564685592733,slew,815.0,220.35775005126,9.34456364694668,149.896331646049,0.0,ref
873,740389102.995,0,53418248,815,1,1,220.34727219387028,9.339290396234897,149.90571160629142,slew,815.0,220.357740447023,9.34452684302522,149.89604542908,0.0,ref
874,740389103.995,0,53418248,815,1,1,220.34735067329987,9.339227462368804,149.90587069211705,slew,815.0,220.357667988124,9.34443781042652,149.899106851908,0.0,ref
875,740389104.995,0,53418248,815,1,1,220.3473174070264,9.339113714999645,149.9060231799123,slew,815.0,220.357669422303,9.34434317482638,149.899277694421,0.0,ref
876,740389105.995,0,53418248,815,1,1,220.3473092208193,9.338994010967468,149.90623431960785,slew,815.0,220.35775185904,9.34421198275648,149.901265277392,0.0,ref
877,740389106.995,0,53418248,815,1,1,220.34750434989894,9.338952043040804,149.90605444665766,slew,815.0,220.357786627922,9.34417874247197,149.903009289195,0.0,ref
878,740389107.995,0,53418248,815,1,1,220.34758552666287,9.338859895739299,149.9060220203255,slew,815.0,220.357760077588,9.34418933690925,149.904169020393,0.0,ref
879,740389108.995,0,53418248,815,1,1,220.34779051056634,9.33898548532412,149.90578400608928,slew,815.0,220.357743631074,9.34427384959856,149.906735643517,0.0,ref
880,740389109.995,0,53418248,815,1,1,220.34773850889277,9.338949908641412,149.9058076482649,slew,815.0,220.357715269705,9.34423679628568,149.903756883182,0.0,ref
881,740389110.995,0,53418248,815,1,1,220.34793490357842,9.339131444529116,149.90554907012353,slew,815.0,220.357696599028,9.3443834404268,149.904841283345,0.0,ref
882,740389111.995,0,53418248,815,1,1,220.34786914191076,9.339172140965161,149.9056399809864,slew,815.0,220.357636908139,9.34436246051472,149.903789430538,0.0,ref
883,740389112.995,0,53418248,815,1,1,220.34810720334798,9.33944004995017,149.9053652515342,slew,815.0,220.357581511328,9.34456946415451,149.904947967498,0.0,ref
884,740389113.995,0,53418248,815,1,1,220.34809533115484,9.33963122948058,149.9052929580823,slew,815.0,220.357586917388,9.34473006235703,149.907424371431,0.0,ref
885,740389114.995,0,53418248,815,1,1,220.34818998398126,9.339959200381559,149.90510160473409,slew,815.0,220.357498043282,9.34497086793626,149.905417105671,0.0,ref
886,740389115.995,0,53418248,815,1,1,220.34817930679264,9.34008553883016,149.90493810854804,slew,815.0,220.357334819829,9.3452179393092,149.905122957403,0.0,ref
887,740389116.995,0,53418248,815,1,1,220.34753188239557,9.34012040531102,149.90593933636885,slew,815.0,220.357141707614,9.34547508718924,149.904670492545,0.0,ref
888,740389117.995,0,53418248,815,1,1,220.34747030059674,9.340349976428357,149.90589225768133,slew,815.0,220.3571735672,9.34574456304467,149.903095338784,0.0,ref
889,740389118.995,0,53418248,815,1,1,220.34766487743977,9.340790560165106,149.90550591220014,slew,815.0,220.357204722,9.34587973448505,149.902992622596,0.0,ref
890,740389119.995,0,53418248,815,1,1,220.34765908375266,9.341018901600954,149.90548038337624,slew,815.0,220.357185967169,9.34615641466291,149.902515459142,0.0,ref
891,740389120.995,0,53418248,815,1,1,220.3476735039425,9.341297193750364,149.90544200266564,slew,815.0,220.357141296592,9.34634261656527,149.901226671964,0.0,ref
892,740389121.995,0,53418248,815,1,1,220.34715896631397,9.341333086628172,149.90618683667319,slew,815.0,220.357025990386,9.34662605263832,149.900522278174,0.0,ref
893,740389122.995,0,53418248,815,1,1,220.34731734799092,9.341643537722582,149.90600381015392,slew,815.0,220.356976590406,9.34686188078457,149.900313220769,0.0,ref
894,740389123.995,0,53418248,815,1,1,220.34734514590372,9.342001990617005,149.90602368666384,slew,815.0,220.356993451806,9.34732715072665,149.8997946191,0.0,ref
895,740389124.995,0,53418248,815,1,1,220.34685289729347,9.342229326440668,149.90703405881777,slew,815.0,220.357086334295,9.34771981779695,149.900982502412,0.0,ref
896,740389125.995,0,53418248,815,1,1,220.34705401216974,9.342731247033102,149.9070890926517,slew,815.0,220.357187252047,9.34816436396514,149.901802543292,0.0,ref
897,740389126.995,0,53418248,815,1,1,220.34669219765178,9.342967034005653,149.90791307677395,slew,815.0,220.357208030262,9.34847217782506,149.900931251744,0.0,ref
898,740389127.995,0,53418248,815,1,1,220.34622159346333,9.343172165987555,149.90882549510576,slew,815.0,220.357215840525,9.34882652034604,149.901880545315,0.0,ref
899,740389128.995,0,53418248,815,1,1,220.34592980965684,9.343359437883558,149.9093341446701,slew,815.0,220.357331247068,9.34919607423724,149.898829418244,0.0,ref
900,740389129.995,0,53418248,815,1,1,220.34552977458907,9.343437854236722,149.90987562358873,slew,815.0,220.357429861781,9.34945964976088,149.897728326781,0.0,ref
901,740389130.995,0,53418248,815,1,1,220.34525494930097,9.343492802382517,149.9101869799801,slew,815.0,220.357548382825,9.34970802162293,149.896489809324,0.0,ref
902,740389131.995,0,53418248,815,1,1,220.3450431550239,9.343596644974022,149.91023930467173,slew,815.0,220.357616783679,9.34994103042572,149.895684009587,0.0,ref
903,740389132.995,0,53418248,815,1,1,220.34482657430738,9.343649333591571,149.9103179937704,slew,815.0,220.357920301086,9.35010856945614,149.899038944938,0.0,ref
904,740389133.995,0,53418248,815,1,1,220.34461528517284,9.343748345635667,149.91029212816372,slew,815.0,220.358208061618,9.35033238616503,149.892896558661,0.0,ref
905,740389134.995,0,53418248,815,1,1,220.34454280063252,9.343821894021648,149.91003931841706,slew,815.0,220.358538650395,9.35057935989301,149.891883862161,0.0,ref
906,740389135.995,0,53418248,815,1,1,220.34435849171135,9.343899302814663,149.90996264787682,slew,815.0,220.358781311702,9.3508361842531,149.890277285629,0.0,ref
907,740389136.995,0,53418248,815,1,1,220.34442118406824,9.344136621362,149.90939308928938,slew,815.0,220.359005484488,9.35123416974874,149.88765627434,0.0,ref
908,740389137.995,0,53418248,815,1,1,220.34429710023164,9.34419275843182,149.9091925183849,slew,815.0,220.359291034091,9.35142788288024,149.886014653688,0.0,ref
909,740389138.995,0,53418248,815,1,1,220.34429662959667,9.344389820680728,149.90886741103412,slew,815.0,220.359539570044,9.35161590623528,149.888404367983,0.0,ref
910,740389139.995,0,53418248,815,1,1,220.34420508262983,9.344408515589283,149.9085213931031,slew,815.0,220.359784454221,9.351818085549,149.886214479372,0.0,ref
911,740389140.995,0,53418248,815,1,1,220.34401919026993,9.344469845906673,149.9083728318843,slew,815.0,220.360014303416,9.35204160442654,149.887453313398,0.0,ref
912,740389141.995,0,53418248,815,1,1,220.34395137120543,9.34448076119032,149.90811886824545,slew,815.0,220.360284938255,9.35213330716931,149.886774324382,0.0,ref
913,740389142.995,0,53418248,815,1,1,220.34385513659953,9.344560688065112,149.90783141288765,slew,815.0,220.360455088422,9.35235849005616,149.885346087504,0.0,ref
914,740389143.995,0,53418248,815,1,1,220.34418000507782,9.344731160289339,149.906925583033,slew,815.0,220.360624595741,9.35258909950432,149.883995177517,0.0,ref
915,740389144.995,0,53418248,815,1,1,220.3441172709587,9.344862109939433,149.90651816722308,slew,815.0,220.360668386174,9.3527699608877,149.882996035032,0.0,ref
916,740389145.995,0,53418248,815,1,1,220.34389755948868,9.34486961145975,149.90629195819304,slew,815.0,220.360739336241,9.35289673797947,149.884470570148,0.0,ref
917,740389146.995,0,53418248,815,1,1,220.34413085781622,9.345126749929854,149.9054661619107,slew,815.0,220.360772226574,9.35308702709975,149.881593703658,0.0,ref
918,740389147.995,0,53418248,815,1,1,220.34437357660747,9.345306854495313,149.90460461153444,slew,815.0,220.360802874339,9.35336034171892,149.882946265022,0.0,ref
919,740389148.995,0,53418248,815,1,1,220.34415845211484,9.345490800195831,149.90446008065507,slew,815.0,220.360837196885,9.35352133193947,149.882705574208,0.0,ref
920,740389149.995,0,53418248,815,1,1,220.34426682231697,9.345725544357716,149.9037843250967,slew,815.0,220.360877278339,9.35377075952011,149.884409760372,0.0,ref
921,740389150.995,0,53418248,815,1,1,220.34393267828136,9.345869716846282,149.90391815381153,slew,815.0,220.36082300749,9.35392007218235,149.885348210007,0.0,ref
922,740389151.995,0,53418248,815,1,1,220.34400711114745,9.346054784416655,149.90384466625255,slew,815.0,220.360778528982,9.35413857087818,149.885985830873,0.0,ref
923,740389152.995,0,53418248,815,1,1,220.34415922612277,9.346332552551111,149.90365525951614,slew,815.0,220.360636216292,9.35430030808265,149.884459022786,0.0,ref
924,740389153.995,0,53418248,815,1,1,220.34368167571364,9.346290713594465,149.90435703465894,slew,815.0,220.360514715576,9.35446334916866,149.887176608981,0.0,ref
925,740389154.995,0,53418248,815,1,1,220.34323851274786,9.346375729566642,149.90477465383063,slew,815.0,220.360428332025,9.35439413617861,149.8843589924,0.0,ref
926,740389155.995,0,53418248,815,1,1,220.34289947722047,9.346362240660875,149.90514486041153,slew,815.0,220.360275522113,9.35446526088298,149.883791007745,0.0,ref
927,740389156.995,0,53418248,815,1,1,220.34243118187266,9.34631024366268,149.90540802332947,slew,815.0,220.360074477326,9.35445594501622,149.884838528904,0.0,ref
928,740389157.995,0,53418248,815,1,1,220.34197130427444,9.346154028299484,149.90573569234428,slew,815.0,220.359840459088,9.35438873215149,149.88231686619,0.0,ref
929,740389158.995,0,53418248,815,1,1,220.34160736523592,9.346032341946765,149.9057199891096,slew,815.0,220.359574090818,9.35429888646837,149.882739898476,0.0,ref
930,740389159.995,0,53418248,815,1,1,220.34110362928055,9.345920854455356,149.90585882211664,slew,815.0,220.359403901962,9.35420733493585,149.881554329935,0.0,ref
931,740389160.995,0,53418248,815,1,1,220.34087638936566,9.34574681990895,149.90559644479754,slew,815.0,220.359265472299,9.35409762461866,149.882927384205,0.0,ref
932,740389161.995,0,53418248,815,1,1,220.34024491826705,9.345399274468178,149.90600358499003,slew,815.0,220.359075404303,9.35398981456367,149.88174456028,0.0,ref
933,740389162.995,0,53418248,815,1,1,220.33999723820992,9.345114383265855,149.90592788437388,slew,815.0,220.359166334843,9.35387772549092,149.886513405198,0.0,ref
934,740389163.995,0,53418248,815,1,1,220.33977113026805,9.344948487818913,149.90567985355636,slew,815.0,220.359222095129,9.35366556166445,149.882925831862,0.0,ref
935,740389164.995,0,53418248,815,1,1,220.3395597915419,9.344689515744077,149.90543730198982,slew,815.0,220.359352785701,9.35358467926065,149.885674686489,0.0,ref
936,740389165.995,0,53418248,815,1,1,220.33969402072475,9.344577146408849,149.90485593846466,slew,815.0,220.359372820987,9.35350892168773,149.882511947498,0.0,ref
937,740389166.995,0,53418248,815,1,1,220.3399003176297,9.34446774861108,149.9040308233669,slew,815.0,220.359399307756,9.35335765488243,149.882735481287,0.0,ref
938,740389167.995,0,53418248,815,1,1,220.33997657182792,9.344284272188709,149.90345400984063,slew,815.0,220.359427794831,9.35312861672096,149.88356815011,0.0,ref
939,740389168.995,0,53418248,815,1,1,220.34025388441873,9.344253018335008,149.90268021850346,slew,815.0,220.359483411563,9.35291013070642,149.884017927024,0.0,ref
940,740389169.995,0,53418248,815,1,1,220.3404188539122,9.344081123339588,149.90220776564877,slew,815.0,220.359423999326,9.35267244678333,149.883163380506,0.0,ref
941,740389170.995,0,53418248,815,1,1,220.34068775727138,9.344021732847606,149.90155717359536,slew,815.0,220.359357395094,9.35256041181136,149.883522053368,0.0,ref
942,740389171.995,0,53418248,815,1,1,220.34070922427026,9.343836903280213,149.9013557213362,slew,815.0,220.35928212483,9.35248623386986,149.885418742388,0.0,ref
943,740389172.995,0,53418248,815,1,1,220.3404403786641,9.343686475287532,149.90169587814012,slew,815.0,220.359215867263,9.35243332258369,149.884960208182,0.0,ref
944,740389173.995,0,53418248,815,1,1,220.3403951393155,9.343613375082015,149.90177345129948,slew,815.0,220.358992112425,9.35233957167657,149.885356980089,0.0,ref
945,740389174.995,0,53418248,815,1,1,220.34044943681747,9.34367400517027,149.90196074279646,slew,815.0,220.358836072998,9.35229750256551,149.886404535368,0.0,ref
946,740389175.995,0,53418248,815,1,1,220.34026029484318,9.343514260041562,149.90238805874318,slew,815.0,220.358775534557,9.35223093170067,149.888546905827,0.0,ref
947,740389176.995,0,53418248,815,1,1,220.3402221580949,9.34358743538578,149.9024459543696,slew,815.0,220.358559837721,9.352137985743,149.883776791812,0.0,ref
948,740389177.995,0,53418248,815,1,1,220.34007747671188,9.343429602021184,149.9027502808999,slew,815.0,220.358397550323,9.35190133610208,149.884630474567,0.0,ref
949,740389178.995,0,53418248,815,1,1,220.339887431838,9.343283467092979,149.90290151870713,slew,815.0,220.358182698632,9.35176059567621,149.889004167614,0.0,ref
950,740389179.995,0,53418248,815,1,1,220.3398349374285,9.343141714778412,149.9029753798844,slew,815.0,220.357838845448,9.35156495177589,149.890746280072,0.0,ref
951,740389180.995,0,53418248,815,1,1,220.33971602062678,9.342977138787749,149.90291585410407,slew,815.0,220.357465065097,9.3513278668014,149.887097842298,0.0,ref
952,740389181.995,0,53418248,815,1,1,220.33962307091093,9.342783262984913,149.90289712544458,slew,815.0,220.357234528129,9.35109511238994,149.885775854552,0.0,ref
953,740389182.995,0,53418248,815,1,1,220.33949137294366,9.342541038015817,149.90294576383036,slew,815.0,220.357089422307,9.35069950039748,149.883559741765,0.0,ref
954,740389183.995,0,53418248,815,1,1,220.3394327451627,9.342237503663497,149.90294438840712,slew,815.0,220.3570443361,9.35043812838284,149.886755204755,0.0,ref
955,740389184.995,0,53418248,815,1,1,220.33945060930608,9.3419172962749,149.9027865155174,slew,815.0,220.356934338632,9.35005025482465,149.884830667504,0.0,ref
956,740389185.995,0,53418248,815,1,1,220.33954309091018,9.341660409922602,149.90261583080522,slew,815.0,220.356901386013,9.34973117230577,149.886368053052,0.0,ref
957,740389186.995,0,53418248,815,1,1,220.33952804756646,9.341354703383818,149.90250662612868,slew,815.0,220.356902217521,9.34932956982492,149.890205131606,0.0,ref
958,740389187.995,0,53418248,815,1,1,220.33962235957975,9.341064407122202,149.9025232487916,slew,815.0,220.356876087586,9.34899467308132,149.888793522163,0.0,ref
959,740389188.995,0,53418248,815,1,1,220.33956119715938,9.34069613711734,149.90263961848402,slew,815.0,220.356856155019,9.34867044893214,149.890461399066,0.0,ref
960,740389189.995,0,53418248,815,1,1,220.33961724829467,9.340385076608516,149.90270466567378,slew,815.0,220.356746382353,9.34838593727486,149.89015288438,0.0,ref
961,740389190.995,0,53418248,815,1,1,220.3397035726511,9.340183646744574,149.902713617278,slew,815.0,220.356748566906,9.34817801804039,149.891006316693,0.0,ref
962,740389191.995,0,53418248,815,1,1,220.33979534224918,9.340027712415175,149.90294247737685,slew,815.0,220.356727057919,9.34800238751042,149.891106865672,0.0,ref
963,740389192.995,0,53418248,815,1,1,220.34003857759643,9.339946461548141,149.90304930893888,slew,815.0,220.356806936287,9.34781036515854,149.890801922066,0.0,ref
964,740389193.995,0,53418248,815,1,1,220.34011793598768,9.339843338820447,149.903445909976,slew,815.0,220.356793351272,9.34770123965598,149.889383269132,0.0,ref
965,740389194.995,0,53418248,815,1,1,220.34025408976132,9.339674168525763,149.90373387299323,slew,815.0,220.356871104314,9.3475786820333,149.889657248422,0.0,ref
966,740389195.995,0,53418248,815,1,1,220.3403636866742,9.339539999076742,149.90401436782085,slew,815.0,220.356903557949,9.3472690901176,149.890023771384,0.0,ref
967,740389196.995,0,53418248,815,1,1,220.34045535405852,9.339290494441048,149.90428431685885,slew,815.0,220.357103719099,9.34703413360159,149.888624069153,0.0,ref
968,740389197.995,0,53418248,815,1,1,220.3406708075816,9.339054061768712,149.90426392328328,slew,815.0,220.357299698749,9.3467522470645,149.888832047479,0.0,ref
969,740389198.995,0,53418248,815,1,1,220.34086836167762,9.338786586034837,149.90436110267666,slew,815.0,220.357374564436,9.34649733882215,149.888238718906,0.0,ref
970,740389199.995,0,53418248,815,1,1,220.34105265499642,9.33854835206516,149.90440322695866,slew,815.0,220.357510480347,9.34610313821136,149.886789557113,0.0,ref
971,740389200.995,0,53418248,815,1,1,220.3413161457074,9.338379844126232,149.90433794772812,slew,815.0,220.35753698628,9.34590232193349,149.889831796754,0.0,ref
972,740389201.995,0,53418248,815,1,1,220.34156517417205,9.338075281469838,149.90434113609467,slew,815.0,220.357683278716,9.34554501775022,149.88722797687,0.0,ref
973,740389202.995,0,53418248,815,1,1,220.3419206031069,9.337901402766116,149.9042877501937,slew,815.0,220.35781769806,9.34528291094485,149.885696089977,0.0,ref
974,740389203.995,0,53418248,815,1,1,220.34213864344258,9.337654006027282,149.904279296008,slew,815.0,220.357996434253,9.34518890056134,149.884161847291,0.0,ref
975,740389204.995,0,53418248,815,1,1,220.3423829203312,9.337569966541583,149.9043182310222,slew,815.0,220.358200248015,9.34508236319467,149.884364366618,0.0,ref
976,740389205.995,0,53418248,815,1,1,220.34253037105606,9.33737413986797,149.9043758285008,slew,815.0,220.358307481577,9.34494093121641,149.889982769915,0.0,ref
977,740389206.995,0,53418248,815,1,1,220.34276746849912,9.337360185882329,149.90432877221167,slew,815.0,220.358355880893,9.34483525510212,149.886988968126,0.0,ref
978,740389207.995,0,53418248,815,1,1,220.34296968182977,9.337271280716362,149.90432597592314,slew,815.0,220.358443945469,9.34476103864841,149.886896502044,0.0,ref
979,740389208.995,0,53418248,815,1,1,220.34317459432393,9.337346465548892,149.90425311039618,slew,815.0,220.358550583824,9.34474253214329,149.887726465886,0.0,ref
980,740389209.995,0,53418248,815,1,1,220.34334923377966,9.337329530486523,149.90432409142048,slew,815.0,220.358794492714,9.34476554754528,149.885715568319,0.0,ref
981,740389210.995,0,53418248,815,1,1,220.3435963033708,9.337324399109196,149.90426621437908,slew,815.0,220.359007791546,9.3446857621908,149.882425328087,0.0,ref
982,740389211.995,0,53418248,815,1,1,220.34373165427095,9.337248417340119,149.90443831612075,slew,815.0,220.359151540936,9.34467514525372,149.88671391521,0.0,ref
983,740389212.995,0,53418248,815,1,1,220.34399649035845,9.337324934768462,149.90439320189145,slew,815.0,220.359196935982,9.34470980702235,149.882426665544,0.0,ref
984,740389213.995,0,53418248,815,1,1,220.3442677226682,9.33737537238189,149.9044290274948,slew,815.0,220.35938834591,9.34474172012767,149.88698700495,0.0,ref
985,740389214.995,0,53418248,815,1,1,220.3444635943469,9.337441755990877,149.90437486920612,slew,815.0,220.359572967425,9.34476850372944,149.88643587884,0.0,ref
986,740389215.995,0,53418248,815,1,1,220.34469670088222,9.337519009274114,149.90454005949005,slew,815.0,220.359659156819,9.3449767762335,149.881910582779,0.0,ref
987,740389216.995,0,53418248,815,1,1,220.34489942496373,9.337631290461623,149.90457414605135,slew,815.0,220.359856802129,9.34502795629219,149.881674706781,0.0,ref
988,740389217.995,0,53418248,815,1,1,220.34513736634702,9.337866589928229,149.90478561233905,slew,815.0,220.359992967807,9.34529175396531,149.882513007183,0.0,ref
989,740389218.995,0,53418248,815,1,1,220.3453560105732,9.33806259802027,149.9049085219012,slew,815.0,220.360137054637,9.34553535465812,149.881098512909,0.0,ref
990,740389219.995,0,53418248,815,1,1,220.34555127108425,9.338228483408857,149.90525966116877,slew,815.0,220.360380016448,9.34575016000777,149.882512196398,0.0,ref
991,740389220.995,0,53418248,815,1,1,220.34587181033024,9.338418269246542,149.90529507394209,slew,815.0,220.360676481771,9.3459067019978,149.882726141527,0.0,ref
992,740389221.995,0,53418248,815,1,1,220.34601205228472,9.338509097584343,149.90543966638072,slew,815.0,220.360894774984,9.34592372746337,149.883919944423,0.0,ref
993,740389222.995,0,53418248,815,1,1,220.34632047496203,9.338676905349327,149.90524758825725,slew,815.0,220.361072374502,9.34598373402208,149.883804205774,0.0,ref
994,740389223.995,0,53418248,815,1,1,220.34665232812785,9.338863447247844,149.90516412716718,slew,815.0,220.361240866855,9.34606196644204,149.884430329208,0.0,ref
995,740389224.995,0,53418248,815,1,1,220.34693906589112,9.338935047769327,149.9049978217728,slew,815.0,220.36146392534,9.34612378623173,149.887361749938,0.0,ref
996,740389225.995,0,53418248,815,1,1,220.34712514518748,9.339014355596746,149.90499354352903,slew,815.0,220.361547691464,9.34615949080191,149.887668130809,0.0,ref
997,740389226.995,0,53418248,815,1,1,220.347304920732,9.339184243371486,149.9048799360846,slew,815.0,220.36173239416,9.3462839671387,149.88551856316,0.0,ref
998,740389227.995,0,53418248,815,1,1,220.34749905856376,9.33924310063572,149.9048113172414,slew,815.0,220.361813653759,9.34633470846176,149.886180760402,0.0,ref
999,740389228.995,0,53418248,815,1,1,220.34771712948975,9.339339345127788,149.9047375211077,slew,815.0,220.361805902453,9.3463982303042,149.885348572896,0.0,ref
1000,740389229.995,0,53418248,815,1,1,220.34789601545347,9.339456294824748,149.9046770099337,slew,815.0,220.361993295224,9.34656096933223,149.885741723174,0.0,ref
1001,740389230.995,0,53418248,815,1,1,220.34814215540203,9.339735479408464,149.90456122484795,slew,815.0,220.362195839094,9.34694081504322,149.886224334221,0.0,ref
1002,740389231.995,0,53418248,815,1,1,220.34824554136205,9.340058488845013,149.90467100841937,slew,815.0,220.36225652422,9.34723366061825,149.887008327946,0.0,ref
1003,740389232.995,0,53418248,815,1,1,220.34857027459418,9.340464278187307,149.90483481703,slew,815.0,220.362248189422,9.34752249767245,149.889136989175,0.0,ref
1004,740389233.995,0,53418248,815,1,1,220.348726117948,9.340756776449483,149.9050028985642,slew,815.0,220.362290168664,9.3477975120597,149.888979845941,0.0,ref
1005,740389234.995,0,53418248,815,1,1,220.34884979444854,9.341022171353115,149.90517374575185,slew,815.0,220.362325099418,9.34795176782835,149.889375401462,0.0,ref
1006,740389235.995,0,53418248,815,1,1,220.34890107508198,9.341208053106362,149.9053411055998,slew,815.0,220.362335737994,9.34809608378143,149.889721154871,0.0,ref
1007,740389236.995,0,53418248,815,1,1,220.34902893020507,9.341475553310238,149.90535112761276,slew,815.0,220.362333022149,9.34826033688526,149.889961151245,0.0,ref
1008,740389237.995,0,53418248,815,1,1,220.34902848800402,9.341534050648546,149.9054325430629,slew,815.0,220.362222319932,9.34832933246168,149.890222703083,0.0,ref
1009,740389238.995,0,53418248,815,1,1,220.3491681716967,9.341883829976188,149.90529446854597,slew,815.0,220.362183470181,9.34845955122353,149.890474504539,0.0,ref
1010,740389239.995,0,53418248,815,1,1,220.34918755067096,9.341989323602911,149.90532346017287,slew,815.0,220.36208574654,9.3487944676358,149.890652402041,0.0,ref
1011,740389240.995,0,53418248,815,1,1,220.3492179760993,9.34234615911516,149.9050602098327,slew,815.0,220.361884058491,9.34896442891044,149.890710547349,0.0,ref
1012,740389241.995,0,53418248,815,1,1,220.34918775747477,9.342525759683053,149.90499360657162,slew,815.0,220.361828899938,9.34916370647979,149.890878435253,0.0,ref
1013,740389242.995,0,53418248,815,1,1,220.34913763297547,9.342817796668639,149.90477978698482,slew,815.0,220.361724180141,9.34939143549945,149.891011053954,0.0,ref
1014,740389243.995,0,53418248,815,1,1,220.34882110332973,9.342876860600972,149.90508032064972,slew,815.0,220.361585765801,9.34964785675137,149.891089472031,0.0,ref
1015,740389244.995,0,53418248,815,1,1,220.34862932313652,9.343110316612218,149.9049917724701,slew,815.0,220.361440435928,9.34984956730883,149.891172043997,0.0,ref
1016,740389245.995,0,53418248,815,1,1,220.34859913579677,9.343456523479873,149.90482904947908,slew,815.0,220.361252142144,9.35013044796291,149.891230894228,0.0,ref
1017,740389246.995,0,53418248,815,1,1,220.34860979743775,9.34366816609287,149.90454630700694,slew,815.0,220.361099494569,9.35037175974291,149.891310098215,0.0,ref
1018,740389247.995,0,53418248,815,1,1,220.34857763196268,9.343913587811702,149.9043210143326,slew,815.0,220.360921060813,9.35057719514785,149.89140650416,0.0,ref
1019,740389248.995,0,53418248,815,1,1,220.348325442497,9.344074487260619,149.90439597107138,slew,815.0,220.360996517739,9.35051897200573,149.891514211472,0.0,ref
1020,740389249.995,0,53418248,815,1,1,220.34807001715035,9.344274672474283,149.90475070579333,slew,815.0,220.360973092949,9.35109483374324,149.891328364631,0.0,ref
1021,740389250.995,0,53418248,815,1,1,220.3474364228885,9.34522112064531,149.9047478167061,slew,,,,,,slew
1022,740389251.995,0,53418248,815,1,1,220.3444041441255,9.350289046894083,149.90389273769674,slew,,,,,,slew
1023,740389252.995,0,53418248,815,1,1,220.33636848289783,9.36341505474961,149.90122934517726,slew,,,,,,slew
1024,740389253.995,0,53418248,815,1,1,220.32104070951766,9.388498618215229,149.8958648951,slew,,,,,,slew
1025,740389254.995,0,53418248,815,1,1,220.2967797308353,9.42798786483946,149.887370072044,slew,,,,,,slew
1026,740389255.995,0,53418248,815,1,1,220.26330112664857,9.482507153431337,149.8757060585153,slew,,,,,,slew
1027,740389256.995,0,53418248,815,1,1,220.2212479597106,9.550915102476983,149.86123647588477,slew,,,,,,slew
1028,740389257.995,0,53418248,815,1,1,220.1718672878746,9.630096311389362,149.84584403749682,slew,,,,,,slew
1029,740389258.995,0,53418248,815,1,1,220.1185519010901,9.716197563413628,149.82954685617523,slew,,,,,,slew
1030,740389259.995,0,53418248,815,1,1,220.06416340558087,9.803985395393235,149.8136367292203,slew,,,,,,slew
1031,740389260.995,0,53418248,815,1,1,220.01197186791174,9.88841299759795,149.7994765541172,slew,,,,,,slew
1032,740389261.995,0,53418248,815,1,1,219.96484230719287,9.96454579173134,149.787924282775,slew,,,,,,slew
1033,740389262.995,0,53418248,815,1,1,219.92553747525182,10.02892736332611,149.77944445180938,slew,,,,,,slew
1034,740389263.995,0,53418248,815,1,1,219.895563582221,10.078903701708052,149.77430095422446,slew,,,,,,slew
1035,740389264.995,0,53418248,815,1,1,219.87511427238252,10.11397570751938,149.77300557858987,slew,,,,,,slew
1036,740389265.995,0,53418248,815,1,1,219.86345163636804,10.13539172374086,149.77454362982488,slew,,,,,,slew
1037,740389266.995,0,53418248,815,1,1,219.85851536844473,10.146177330196766,149.77845222685954,slew,,,,,,slew
